財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
6571,2021/06,30634000000,10156000000,10156000000,4129000000,3717000000,9125000000,792.15,33.2
6573,2021/12,444670000,-368559000,-373532000,-1105826000,22921000,209356000,-41.64,-83.9
6574,2021/03,2405891000,789099000,789099000,34896000,630000000,250000000,3.51,32.8
6575,2021/03,2481904000,1067598000,1055609000,512026000,250000000,267487000,324.49,42.5
6577,2021/07,2306569000,561527000,561597000,75211000,-,1236254000,448.48,24.3
6579,2021/03,2268035000,1229203000,1211531000,279730000,-,258790000,327.24,53.4
6580,2021/03,2505085000,2052924000,2052924000,1646767000,-,-,392.54,82
6584,2021/03,86860000000,35478000000,35461000000,30265000000,13035000000,11841000000,905.56,37.7
6588,2021/03,289313000000,109862000000,87273000000,52616000000,542000000,1019000000,1867,35.5
6590,2021/03,58294000000,21854000000,21984000000,10199000000,5050000000,5800000000,329.96,37.5
6592,2021/12,285704000000,259909000000,250020000000,219773000000,-,122000000,1987.67,90.9
6594,2021/03,2256024000000,1113935000000,1096020000000,1016559000000,30977000000,-,935.6,48.6
6597,2021/06,3281530000,1732162000,1731759000,1402635000,450000000,263151000,416.9,52.8
6599,2021/03,4582361000,3448039000,3424847000,3170818000,16000000,10019000,2285.02,75.2
6600,2021/03,-,682715000000,-,-,-,-,-,-
6612,2021/12,10881000000,6292000000,6289000000,3477000000,800000000,148000000,755.5,57.8
6613,2021/03,4675147000,3808629000,3808629000,-3160522000,-,107392000,110.13,81.5
6614,2021/03,3618880000,1226868000,1224752000,540582000,300000000,195051000,295.63,33.9
6615,2021/03,67357000000,14923000000,15118000000,-83000000,12642000000,3925000000,524.83,22
6616,2021/03,31512129000,19789922000,19633828000,9115933000,2901661000,3362500000,1808.96,62.8
6618,2021/03,10117488000,2716570000,2282359000,719915000,1231346000,2514735000,320.15,26.5
6619,2021/12,83366000000,50433000000,29704000000,-16718000000,6480000000,8942000000,561.41,36.7
6620,2021/03,24780000000,23265000000,22762000000,4582000000,-,-,555.3,89.7
6622,2021/03,175132000000,96921000000,83420000000,66995000000,6085000000,19170000000,3693.64,52.1
6625,2021/03,36495729000,13880089000,13895474000,562248000,1474000000,16696494000,126.99,37.9
6626,2021/03,19882727000,11757601000,11295817000,9870583000,1950000000,865797000,1034.09,59.1
6627,2021/12,62966741000,36560243000,24628353000,5313842000,300000000,18414599000,2878.81,41.6
6628,2021/03,6214000000,-2345000000,-2914000000,-25734000000,660000000,-,-6.42,-39.5
6629,2021/03,28973780000,9335698000,8927515000,4858667000,9436922000,3914022000,692.71,32.2
6633,2021/12,5365043000,2861262000,2723141000,2216031000,-,-,294.62,52.2
6634,2021/11,4537397000,945976000,787505000,-1911310000,351463000,680504000,56.17,18.5
6635,2021/12,21050981000,3628504000,2375468000,923962000,3283048000,5765148000,636.22,16.2
6637,2021/03,48573318000,34856527000,33159683000,29679826000,480000000,939500000,2672.45,71.7
6638,2021/03,50838883000,16213450000,17624456000,9979574000,4125700000,8913749000,548.1,31.8
6639,2021/03,22777223000,12383684000,11716263000,10565544000,994492000,800000000,1895.29,54.4
6640,2021/12,91690000000,56775000000,54347000000,33287000000,9924000000,6811000000,3060.85,61.8
6641,2021/03,180410000000,123861000000,117406000000,100817000000,2444000000,-,1132.81,67.1
6643,2021/03,25754123000,16660802000,16394421000,12985174000,348004000,28319000,3331.89,64.1
6644,2021/03,90989000000,58887000000,43895000000,27319000000,559000000,6210000000,950.35,51.2
6645,2021/03,820379000000,-,606858000000,-,-,-,3009.15,-
6647,2021/03,8883783000,4161458000,3703386000,1828269000,1140000000,594307000,3025.72,46.8
6648,2021/03,20824000000,14876000000,14766916000,13027837000,491657000,196010000,928.85,71.4
6651,2021/03,127812000000,98746000000,97347000000,85826000000,3133000000,-,2435.28,77.1
6652,2021/03,88252000000,43111000000,42018000000,28076000000,4850000000,20365000000,1432.39,48.7
6653,2021/12,25793000000,10940000000,9910000000,5570000000,2475000000,1237000000,902.58,42.4
6655,2021/03,9964592000,5800177000,5528141000,3876086000,1293294000,539266000,1339.8,57.1
6656,2021/04,2699298000,904252000,756380000,-1039764000,-,1134702000,199.56,28
6658,2021/03,20322000000,2476000000,3146000000,277000000,3418000000,5483000000,166.09,11.4
6659,2021/03,3278322000,1418367000,1349672000,-411471000,180000000,706664000,244.09,42
6662,2021/06,3152005000,2867045000,2819575000,1222725000,-,-,190.62,89.5
6663,2021/12,4832959000,2617654000,2528851000,791106000,397255000,472801000,438.04,53.5
6664,2021/11,12769963000,5045747000,5350873000,4401764000,163337000,3619096000,816.73,39.5
6666,2021/03,7903352000,1631735000,1794806000,601571000,1101514000,1909236000,215.8,20.6
6668,2021/08,12914000000,6844000000,6866017000,5122864000,2800000000,1196326000,795.56,52.9
6670,2021/03,87356000000,52325000000,51689000000,39308000000,3494000000,5796000000,525.12,59
6674,2021/03,431913000000,234570000000,179537000000,95869000000,13440000000,31980000000,2509.07,46.8
6675,2021/03,36483000000,23033000000,22039000000,6431000000,1056000000,1259000000,1303.06,62.6
6676,2021/03,85802000000,52193000000,51786000000,65117000000,-,961000000,837.46,60.8
6677,2021/09,32884749000,24379727000,22827701000,15526140000,-,2400000000,2324.4,74.1
6678,2021/03,17554441000,14960151000,14960151000,13416144000,-,-,1755.98,85.2
6694,2021/12,10829574000,5911867000,5625709000,5525605000,1346905000,1041432000,1363.96,53.9
6695,2021/10,1423814000,512564000,512564000,414407000,48000000,301950000,2810.11,36
6698,2021/03,4132730000,2991071000,2870777000,2064925000,100000000,304728000,458.19,69.4
6699,2021/03,64085000000,7185000000,7343000000,-199000000,13796000000,13878000000,1021.01,11
6703,2021/03,371546000000,111598000000,116877000000,54767000000,38123000000,39848000000,1286.42,30
6704,2021/03,36110000000,24971000000,24603000000,11776000000,80000000,-,2516.32,69.2
6706,2021/03,62463000000,47991000000,45248000000,31830000000,280000000,433000000,3908.26,75.2
6707,2021/03,233673000000,113250000000,84153000000,6599000000,12357000000,33329000000,3463.44,35.8
6709,2021/03,10399155000,6037368000,4372368000,1384022000,-,-,454.91,58.1
6715,2021/03,24228000000,18522000000,16859000000,7793000000,-,-,4176.39,76.5
6718,2021/03,63829000000,52270000000,48953000000,41372000000,-,-,3198.5,81.9
6721,2021/12,1896211000,1590428000,1510797000,-775689000,-,96964000,47.86,83.4
6723,2021/12,2426301000000,1153398000000,1150081000000,578017000000,121105000000,692983000000,591.67,47.4
6727,2021/03,71181334000,37688817000,37873052000,29430675000,-,2000000000,232,52.9
6728,2021/06,292991000000,173929000000,162015000000,137573000000,8508000000,30943000000,3388.88,57
6730,2021/03,11132000000,10071000000,9819000000,8245000000,-,-,929.11,90.1
6731,2021/09,2385946000,1885084000,1884988000,-6987322000,-,-,11195.38,79
6734,2021/02,3236165000,1889845000,1888627000,959657000,-,59964000,985.93,58.4
6736,2021/03,49785150000,20820746000,14811162000,3956290000,6146500000,252891000,601.92,28.9
6737,2021/03,150061000000,114453000000,82878000000,76802000000,1947000000,1103000000,2684.12,76.3
6740,2021/03,224998000000,41829000000,29353000000,-275400000000,21424000000,73680000000,15.57,17.6
6741,2021/03,141356000000,84694000000,73954000000,62939000000,16531000000,-,1357.89,59.9
6742,2021/03,102702000000,37387000000,31438000000,20587000000,20000000000,10140000000,596.12,36.4
6743,2021/03,44635912000,26854723000,19888120000,17220712000,3511432000,1712014000,1258.6,50.2
6744,2021/03,139875000000,104122000000,101803000000,75876000000,14000000,4000000,1700.86,73.3
6745,2021/03,67626000000,39014000000,38197000000,36104000000,281000000,-,517.33,57.5
6748,2021/12,30143851000,13202895000,11738946000,4209596000,7800000000,647505000,1002.14,43.7
6750,2021/03,106009000000,76813000000,74574000000,50601000000,500000000,-,840.7,72.2
6752,2021/03,6847073000000,2768502000000,2594034000000,2154023000000,-,-,1111.73,37.9
6753,2021/03,1927226000000,364139000000,389624000000,289551000000,163028000000,561893000000,573.59,18.2
6755,2021/03,251378000000,126085000000,117726000000,104660000000,5018000000,96000000,1161.6,48.4
6758,2021/03,27507843000000,6724339000000,6680343000000,2914503000000,1201747000000,1053636000000,1042.69,24.3
6763,2021/03,27270306000,23063436000,20557960000,12363761000,47263000,-,2296.87,82.9
6768,2021/03,91064000000,48143000000,47611000000,19006000000,5879000000,9804000000,583.09,52.6
6769,2021/12,9867021000,9057492000,8764745000,8583537000,-,-,815.62,89.4
6771,2021/03,25024000000,13488000000,14530000000,3982000000,1050000000,2140000000,2111.96,53.9
6772,2021/03,13084031000,3947245000,3159089000,1960587000,1902000000,2617164000,521.01,30.2
6775,2021/03,1638850000,853378000,848296000,-4889383000,100000000,85290000,90.47,51.7
6776,2021/03,17324000000,7150000000,6662000000,4424000000,200000000,2336000000,396.79,39
6777,2021/03,12561465000,10386194000,10349968000,4259543000,-,-,883.14,82.7
6778,2021/07,8979338000,6623246000,6652904000,2264198000,1000000000,477350000,714.41,73.8
6779,2021/03,63054000000,13552000000,13552000000,3213000000,2101000000,31630000000,690.58,21.5
6785,2021/06,28808701000,19664909000,18668288000,13973712000,1616433000,113300000,1334.07,66.7
6786,2021/03,2592340000,1653370000,1650423000,-7548267000,10000000,118908000,85.53,63.8
6787,2021/03,142040000000,40610000000,36256000000,17648000000,20834000000,38226000000,1551.88,28.5
6788,2021/03,24931841000,17822486000,17494956000,19329963000,-,11930000,2239.7,69.8
6789,2021/12,42969215000,28797181000,29086365000,22233208000,-,-,2311.49,67
6794,2021/03,77233000000,55993000000,50837000000,41299000000,2556000000,1118000000,2276.2,65.6
6797,2021/03,24183812000,16217052000,15652162000,13793182000,-,-,1392.19,67.1
6798,2021/03,50332000000,27751000000,28900000000,13241000000,6122000000,5180000000,4311.86,55.1
6800,2021/03,56868000000,36202000000,34326000000,22199000000,5024000000,-,1640.14,63.6
6803,2021/03,9651000000,1844000000,1844000000,1586000000,2666000000,341000000,64.01,19.1
6804,2021/03,161894000000,109250000000,109276000000,86668000000,1941000000,-,1935.15,67.5
6806,2021/03,370504000000,326092000000,326092000000,317265000000,-,-,8987.04,88
6809,2021/03,58572000000,46365000000,39790000000,30819000000,1271000000,-,1365.37,75.8
6815,2021/03,47822000000,32963000000,43263000000,4634000000,543000000,9603000000,5477.1,67.3
6817,2021/12,117725000000,40101000000,38338000000,14440000000,-,-,1409.8,32.6
6819,2021/03,3527460000,2578399000,2581688000,2068526000,-,320000000,181.12,73.1
6820,2021/03,61668000000,56518000000,56126000000,40041000000,-,-,3937.67,91.6
6822,2021/03,22416836000,8451599000,6955760000,3383069000,3500000000,372532000,5522.53,31.9
6824,2021/03,45813030000,35360413000,31614670000,29473387000,50000000,1202500000,2695.14,72.8
6826,2021/03,14505000000,11004000000,11001000000,8696000000,-,142000000,477.4,75.9
6832,2021/03,58492079000,48875858000,48612477000,38277909000,190000000,608205000,4073.29,83.6
6834,2021/03,28966138000,24213391000,23984540000,7124121000,-,-,2645.78,83.3
6835,2021/12,28883095000,6201455000,5772632000,-4445933000,1300000000,2516437000,55.92,21.2
6836,2021/03,749466000,431754000,402342000,-795266000,-,-,105.75,53.7
6837,2021/03,17885000000,6433000000,6157000000,3915000000,2633000000,3336000000,434.69,34.8
6839,2021/03,73771000000,51826000000,62747000000,22177000000,176000000,-,1517.43,70.2
6840,2021/03,8380543000,2247178000,2042310000,872959000,2800000000,596405000,222.36,24.4
6841,2021/03,519081000000,314770000000,305629000000,209240000000,6921000000,20000000000,1155.06,59.4
6844,2021/03,127806000000,49413000000,49478000000,24046000000,5125000000,25075000000,4794.82,38.7
6845,2021/03,284597000000,200607000000,186384000000,177900000000,9035000000,313000000,355.13,69.6
6846,2021/03,4487000000,2270000000,2092284000,1379776000,740000000,40000000,2935.94,50.6
6848,2021/03,24394000000,18122000000,17077000000,13949000000,255000000,68000000,913.7,74.3
6849,2021/03,193030000000,138986000000,134812000000,123796000000,350000000,-,815.93,72
6850,2021/03,30398000000,19502000000,16398000000,9245000000,1322000000,995000000,982.15,54.7
6853,2021/12,24041170000,17091904000,16179342000,12759863000,1600000000,44444000,614.86,70.6
6855,2021/03,25578000000,15411000000,15577000000,11929000000,-,5193000000,1364.93,60.2
6856,2021/12,371585000000,204493000000,196204000000,166892000000,25107000000,25077000000,4827.04,54.8
6858,2021/12,19446000000,12720000000,12260000000,4668000000,3000000000,500000000,1206.05,64.1
6859,2021/03,58607000000,44984000000,44132000000,31297000000,146000000,318000000,1967.3,76.8
6862,2021/03,12625441000,3519505000,3347534000,869788000,3540000000,1772281000,443.12,27.1
6863,2021/03,15324624000,13527159000,12963776000,6455461000,-,64609000,1836.03,87.8
6864,2021/03,18826568000,12801790000,11479433000,6872595000,320000000,1850000000,1643.91,61.3
6866,2021/12,36391059000,29454295000,29322874000,22782020000,-,-,2158.34,80.9
6867,2021/03,5373590000,4595028000,4744655000,1552448000,-,11651000,1024.77,85.1
6869,2021/03,424895000000,306089000000,305318000000,276897000000,-,-,486.96,71.9
6870,2021/12,18686106000,11921994000,10924227000,8892891000,550000000,1232140000,2130.1,63.8
6871,2021/12,49737000000,33058000000,31773000000,22188000000,959000000,371000000,856.71,66.3
6874,2021/06,24049386000,14111885000,13281431000,10392729000,-,1880000000,1674.88,56.1
6875,2021/03,74627287000,50043484000,47039871000,34446477000,2000000000,-,2299.49,67.1
6877,2021/09,78414000000,54174000000,51346000000,65450000000,-,666000000,3376.73,69
6879,2021/03,60446190000,29832935000,27149326000,10966151000,7402726000,5384905000,618.43,45.4
6881,2021/03,47846000000,20771000000,21491000000,13450000000,3600000000,5411000000,416.23,43.2
6882,2021/03,24846000000,19336000000,18879000000,14332000000,-,-,1376.44,77.8
6888,2021/06,3498000000,2441000000,2349520000,502963000,115000000,-,243.76,68
6890,2021/03,177392000000,78239000000,63408000000,18221000000,5426000000,15023000000,1802.98,37.8
6894,2021/03,4001347000,2995042000,2986347000,731054000,-,174700000,2188.42,74.9
6899,2021/03,34733036000,17938510000,17616192000,12917288000,4465954000,5340213000,5733.53,51.6
6901,2021/03,19037000000,9605000000,6916000000,5727000000,3102000000,0,2189.61,49.6
6904,2021/03,32794985000,11588065000,12632252000,8755535000,12512446000,662033000,532.77,35.3
6905,2021/05,44506467000,39354443000,39025060000,35868782000,-,-,1133.34,88.3
6907,2021/03,15913195000,10392973000,10114087000,-915957000,-,1302081000,1313.86,65.3
6908,2021/03,63941000000,54731000000,52176000000,38787000000,389000000,-,2306.09,85
6912,2021/03,11987069000,9989291000,9389727000,5209370000,-,-,1202.15,83.3
6914,2021/12,57769000000,35360000000,34333000000,27549000000,10520000000,210000000,987.33,60.7
6915,2021/12,46403000000,35990000000,34343000000,32240000000,1020000000,100000000,2949.95,77.6
6916,2021/06,42789000000,29053000000,28255000000,21667000000,-,281000000,2248.83,67.5
6918,2021/03,20227214000,15936155000,10930765000,7002421000,-,-,2599.43,78.8
6919,2021/03,15958193000,12494253000,12322529000,9512146000,450000000,-,1719.42,78.3
6920,2021/06,118725000000,55188000000,54059648000,53026001000,-,-,611.75,46.5
6923,2021/03,541023000000,444651000000,371349000000,342360000000,-,-,2486.11,73.8
6924,2021/03,66970000000,31342000000,28649000000,18262000000,700000000,600000000,4128.54,46.8
6925,2021/03,290275000000,211180000000,190676000000,152448000000,6058000000,15056000000,1750.78,72.7
6926,2021/03,14395604000,7548206000,6400971000,2363147000,553600000,2594998000,337.59,52.4
6927,2021/03,15543610000,13418044000,12805027000,9277183000,130000000,187566000,740.55,86.3
6928,2021/03,25577432000,16739255000,17191997000,7508326000,475527000,722610000,2487.46,65.3
6929,2021/12,56364000000,50869000000,46397000000,27468000000,-,-,1947.81,86.6
6930,2021/03,23207000000,18882000000,18481000000,10588000000,-,-,1818.69,81.4
6937,2021/03,57686000000,31388000000,28318000000,26036000000,3410000000,2668000000,918.55,52.2
6938,2021/03,14328586000,9752609000,9547280000,1953057000,-,-,625.23,68.1
6941,2021/03,35463476000,25655542000,25814841000,16139513000,2709540000,10000000,1183.69,71.5
6942,2021/03,8607718000,1385751000,1391501000,-1557189000,-,3562616000,515.39,16.1
6943,2021/03,12815828000,10493224000,9993724000,8370460000,-,-,12749.98,81.9
6946,2021/03,26217000000,10296000000,7278000000,1398000000,4320000000,880000000,729.15,39.3
6947,2021/03,57168000000,38842000000,34376739000,15614931000,-,-,1656.21,67.4
6951,2021/03,146388000000,50999000000,48558000000,29664000000,12718000000,16867000000,1055.49,34.8
6952,2021/03,332028000000,211895000000,208273000000,119445000000,153000000,49500000000,873.42,63.8
6957,2021/03,37265000000,25467000000,24487587000,20356010000,1483536000,3219061000,1647.83,68.2
6958,2021/03,96501000000,51519000000,46247000000,10448000000,3912000000,16267000000,811.51,49.8
6960,2021/03,191762000000,137981000000,136575000000,130491000000,1750000000,-,4562.91,72
6962,2021/03,68627909000,33769556000,25263844000,686659000,2375941000,15146123000,864.05,40.6
6963,2021/03,926240000000,769490000000,758706000000,609280000000,-,-,1958.96,83
6964,2021/03,19105029000,13509112000,13337541000,6444209000,-,-,1497.13,70.7
6965,2021/09,301676000000,237570000000,234170000000,185206000000,3507000000,3240000000,763.82,78.4
